ESNERR_StCode,Region,Date,AvgOfDD_LAT,AvgOfDD_LONG,Temp C,Sal (PSU),Ammonia,Nitrate,Phosphate,NumCode,month,Year,dryS,Subbasin
MCS,Lower Slough,4/24/1995,36.7963,-121.7832,25.79999924,9.699999809,0.025,0.678,0.379999995,18,4,1995,0,Moro Cojo
MCS,Lower Slough,5/22/1995,36.7963,-121.7832,21.10000038,13.30000019,0.349999994,0.904,0.709999979,18,5,1995,1,Moro Cojo
MCS,Lower Slough,6/29/1995,36.7963,-121.7832,22.79999924,33.90000153,0.569999993,0.452,0.289999992,18,6,1995,1,Moro Cojo
MCS,Lower Slough,7/21/1995,36.7963,-121.7832,NA,34.3457663,0.150000006,0.113,0.059999999,18,7,1995,1,Moro Cojo
MCS,Lower Slough,8/29/1995,36.7963,-121.7832,NA,34.3457663,0.025,0.113,0.015,18,8,1995,1,Moro Cojo
MCS,Lower Slough,9/25/1995,36.7963,-121.7832,21.60000038,37.35533429,0.025,0.226,0.150000006,18,9,1995,1,Moro Cojo
MCS,Lower Slough,10/24/1995,36.7963,-121.7832,NA,36.66410009,0.059999999,2.26,0.180000007,18,10,1995,1,Moro Cojo
MCS,Lower Slough,11/28/1995,36.7963,-121.7832,15.80000019,33.89373023,0.025,0.113,0.090000004,18,11,1995,0,Moro Cojo
MCS,Lower Slough,12/19/1995,36.7963,-121.7832,12.10000038,26.34242296,0.059999999,1.582,0.469999999,18,12,1995,0,Moro Cojo
MCS,Lower Slough,1/30/1996,36.7963,-121.7832,11.80000019,18.18155435,0.100000001,1.582,0.25,18,1,1996,0,Moro Cojo
MCS,Lower Slough,2/29/1996,36.7963,-121.7832,10.89999962,1.191829887,3.309999943,1.582,1.220000029,18,2,1996,0,Moro Cojo
MCS,Lower Slough,3/26/1996,36.7963,-121.7832,19,7.998846302,1.120000005,0.452,0.920000017,18,3,1996,0,Moro Cojo
MCS,Lower Slough,4/29/1996,36.7963,-121.7832,18.60000038,33.44624999,0.200000003,0.226,0.129999995,18,4,1996,0,Moro Cojo
MCS,Lower Slough,5/28/1996,36.7963,-121.7832,17.5,32.77677626,0.171000004,0.226,0.079999998,18,5,1996,1,Moro Cojo
MCS,Lower Slough,6/29/1996,36.7963,-121.7832,NA,32.71472445,0.129999995,0.452,0.100000001,18,6,1996,1,Moro Cojo
MCS,Lower Slough,7/30/1996,36.7963,-121.7832,23.39999962,39.1066116,0.025,0.135600005,0.090000004,18,7,1996,1,Moro Cojo
MCS,Lower Slough,9/30/1996,36.7963,-121.7832,16.79999924,35.14412337,0.025,0.678,0.109999999,18,9,1996,1,Moro Cojo
MCS,Lower Slough,10/21/1996,36.7963,-121.7832,15.39999962,34.86646887,0.025,4.746,0.090000004,18,10,1996,1,Moro Cojo
MCS,Lower Slough,11/18/1996,36.7963,-121.7832,14.80000019,31.96138873,0.025,0.113,0.189999998,18,11,1996,0,Moro Cojo
MCS,Lower Slough,12/31/1996,36.7963,-121.7832,15.10000038,3.460000038,0.920000017,6.328,1.029999971,18,12,1996,0,Moro Cojo
MCS,Lower Slough,1/28/1997,36.7963,-121.7832,15,1.104764809,0.400000006,1.13,0.899999976,18,1,1997,0,Moro Cojo
MCS,Lower Slough,2/28/1997,36.7963,-121.7832,14.5,18.42000008,0.319999993,0.113,0.300000012,18,2,1997,0,Moro Cojo
MCS,Lower Slough,3/24/1997,36.7963,-121.7832,16.60000038,35.67038516,0.025,0.452,0.150000006,18,3,1997,0,Moro Cojo
MCS,Lower Slough,4/21/1997,36.7963,-121.7832,21.79999924,30.9428992,0.090000004,2.034,0.189999998,18,4,1997,0,Moro Cojo
MCS,Lower Slough,5/27/1997,36.7963,-121.7832,25.10000038,34.03562598,0.07,0.678,0.209999993,18,5,1997,1,Moro Cojo
MCS,Lower Slough,6/23/1997,36.7963,-121.7832,25.20000076,31.25234713,0.090000004,0.452,0.059999999,18,6,1997,1,Moro Cojo
MCS,Lower Slough,7/29/1997,36.7963,-121.7832,18.5,31.96999931,0.090000004,11.752,0.090000004,18,7,1997,1,Moro Cojo
MCS,Lower Slough,8/26/1997,36.7963,-121.7832,26.60000038,31.85000038,0.100000001,12.204,0.039999999,18,8,1997,1,Moro Cojo
MCS,Lower Slough,10/2/1997,36.7963,-121.7832,21.29999924,32.02999878,0.079999998,11.752,0.059999999,18,10,1997,1,Moro Cojo
MCS,Lower Slough,10/28/1997,36.7963,-121.7832,17.5,31.95000076,0.050000001,8.814,0.015,18,10,1997,1,Moro Cojo
MCS,Lower Slough,11/17/1997,36.7963,-121.7832,16.10000038,30.19000053,0.109999999,6.554,0.300000012,18,11,1997,0,Moro Cojo
MCS,Lower Slough,1/2/1998,36.7963,-121.7832,14.19999981,8.670000076,0.050000001,21.018,0.75999999,18,1,1998,0,Moro Cojo
MCS,Lower Slough,2/2/1998,36.7963,-121.7832,12.10000038,NA,0.939999998,0.452,1.350000024,18,2,1998,0,Moro Cojo
MCS,Lower Slough,2/23/1998,36.7963,-121.7832,11.69999981,NA,1.179999948,2.486,0.899999976,18,2,1998,0,Moro Cojo
MCS,Lower Slough,3/30/1998,36.7963,-121.7832,15.10000038,20,0.119999997,2.712,0.439999998,18,3,1998,0,Moro Cojo
MCS,Lower Slough,4/27/1998,36.7963,-121.7832,18.20000076,12.13000011,2.49000001,4.068,2.279999971,18,4,1998,0,Moro Cojo
MCS,Lower Slough,6/2/1998,36.7963,-121.7832,16.79999924,25.79000092,0.219999999,6.328,0.289999992,18,6,1998,1,Moro Cojo
MCS,Lower Slough,7/27/1998,36.7963,-121.7832,20.60000038,28.25,0.189999998,5.65,0.219999999,18,7,1998,1,Moro Cojo
MCS,Lower Slough,9/1/1998,36.7963,-121.7832,19.60000038,32.99000168,0.109999999,9.04,0.140000001,18,9,1998,1,Moro Cojo
MCS,Lower Slough,9/29/1998,36.7963,-121.7832,21.70000076,33.00999832,0.270000011,11.074,0.129999995,18,9,1998,1,Moro Cojo
MCS,Lower Slough,11/3/1998,36.7963,-121.7832,14.5,35.88000107,0.079999998,0.113,0.07,18,11,1998,0,Moro Cojo
MCS,Lower Slough,12/8/1998,36.7963,-121.7832,7.699999809,8.989999771,0.170000002,2.486,0.270000011,18,12,1998,0,Moro Cojo
MCS,Lower Slough,1/11/1999,36.7963,-121.7832,11.89999962,33.11999893,0.189999998,2.712,0.129999995,18,1,1999,0,Moro Cojo
MCS,Lower Slough,2/2/1999,36.7963,-121.7832,12.60000038,6.070000172,0.209999993,6.102,0.550000012,18,2,1999,0,Moro Cojo
MCS,Lower Slough,3/1/1999,36.7963,-121.7832,18.79999924,2.470000029,0.119999997,7.232,0.639999986,18,3,1999,0,Moro Cojo
MCS,Lower Slough,3/29/1999,36.7963,-121.7832,NA,6.187233768,0.569999993,2.034,0.639999986,18,3,1999,0,Moro Cojo
MCS,Lower Slough,4/26/1999,36.7963,-121.7832,13.89999962,5.840000153,0.239999995,0.452,0.720000029,18,4,1999,0,Moro Cojo
MCS,Lower Slough,6/1/1999,36.7963,-121.7832,17,34.79000092,0.200000003,6.102,0.50999999,18,6,1999,1,Moro Cojo
MCS,Lower Slough,6/29/1999,36.7963,-121.7832,23.39999962,31.63999939,0.025,0.904,0.150000006,18,6,1999,1,Moro Cojo
MCS,Lower Slough,7/26/1999,36.7963,-121.7832,18.60000038,34.15000153,0.129999995,6.78,0.159999996,18,7,1999,1,Moro Cojo
MCS,Lower Slough,9/8/1999,36.7963,-121.7832,NA,46.88000107,0.25,0.113,0.600000024,18,9,1999,1,Moro Cojo
MCS,Lower Slough,9/27/1999,36.7963,-121.7832,24.70000076,33.43000031,0.025,1.808,0.079999998,18,9,1999,1,Moro Cojo
MCS,Lower Slough,12/6/1999,36.7963,-121.7832,10.60000038,30.50162628,0.025,0.678,0.109999999,18,12,1999,0,Moro Cojo
MCS,Lower Slough,1/10/2000,36.7963,-121.7832,10.19999981,30.78000069,0.090000004,0.678,0.150000006,18,1,2.00E+03,0,Moro Cojo
MCS,Lower Slough,2/7/2000,36.7963,-121.7832,14.60000038,1.720000029,1.149999976,1.582,1.399999976,18,2,2.00E+03,0,Moro Cojo
MCS,Lower Slough,3/7/2000,36.7963,-121.7832,11.19999981,0.731999993,1.559999943,2.938,1.360000014,18,3,2.00E+03,0,Moro Cojo
MCS,Lower Slough,4/10/2000,36.7963,-121.7832,23.70000076,11.97999954,0.07,6.102,0.189999998,18,4,2.00E+03,0,Moro Cojo
MCS,Lower Slough,5/8/2000,36.7963,-121.7832,24.20000076,16.32999992,0.059999999,1.356,0.75,18,5,2.00E+03,1,Moro Cojo
MCS,Lower Slough,6/13/2000,36.7963,-121.7832,23.5,30.98707907,0.100000001,3.616,0.159999996,18,6,2.00E+03,1,Moro Cojo
MCS,Lower Slough,7/17/2000,36.7963,-121.7832,21.70000076,36.30356857,0.150000006,2.486,0.25999999,18,7,2.00E+03,1,Moro Cojo
MCS,Lower Slough,8/14/2000,36.7963,-121.7832,23,36.6888912,0.090000004,2.034,0.219999999,18,8,2.00E+03,1,Moro Cojo
MCS,Lower Slough,9/11/2000,36.7963,-121.7832,24.29999924,37.18853774,0.289999992,0.452,0.07,18,9,2.00E+03,1,Moro Cojo
MCS,Lower Slough,10/16/2000,36.7963,-121.7832,21.20000076,37.12033783,0.379999995,0.226,0.039999999,18,10,2.00E+03,1,Moro Cojo
MCS,Lower Slough,11/6/2000,36.7963,-121.7832,16.79999924,29.88999939,0.25999999,3.164,0.059999999,18,11,2.00E+03,0,Moro Cojo
MCS,Lower Slough,12/11/2000,36.7963,-121.7832,14.14999962,30.65999985,0.400000006,2.712,0.109999999,18,12,2.00E+03,0,Moro Cojo
MCS,Lower Slough,1/8/2001,36.7963,-121.7832,14.36999989,30.70000076,0.230000004,0.113,0.059999999,18,1,2001,0,Moro Cojo
MCS,Lower Slough,2/5/2001,36.7963,-121.7832,17.25,12.27999973,1.570000052,0.678,0.75,18,2,2001,0,Moro Cojo
MCS,Lower Slough,3/13/2001,36.7963,-121.7832,18.20999908,8.880000114,0.699999988,0.226,1.129999995,18,3,2001,0,Moro Cojo
MCS,Lower Slough,4/30/2001,36.7963,-121.7832,27.53000069,10.59000015,0.150000006,20.566,0.170000002,18,4,2001,0,Moro Cojo
MCS,Lower Slough,5/29/2001,36.7963,-121.7832,24.63999939,15.77999973,0.090000004,3.39,0.170000002,18,5,2001,1,Moro Cojo
MCS,Lower Slough,7/31/2001,36.7963,-121.7832,18.93000031,16.39999962,0.140000001,2.712,0.289999992,18,7,2001,1,Moro Cojo
MCS,Lower Slough,8/27/2001,36.7963,-121.7832,19.06999969,26.69000053,0.119999997,7.006,0.079999998,18,8,2001,1,Moro Cojo
MCS,Lower Slough,9/24/2001,36.7963,-121.7832,20.81999969,30.36000061,0.025,0.452,0.119999997,18,9,2001,1,Moro Cojo
MCS,Lower Slough,10/29/2001,36.7963,-121.7832,16.79999924,16.92000008,0.209999993,0.113,0.039999999,18,10,2001,1,Moro Cojo
MCS,Lower Slough,12/18/2001,36.7963,-121.7832,14.88000011,9.840000153,0.200000003,1.582,0.689999998,18,12,2001,0,Moro Cojo
MCS,Lower Slough,1/28/2002,36.7963,-121.7832,6.710000038,0.119999997,1.5,0.8362,1.360000014,18,1,2002,0,Moro Cojo
MCS,Lower Slough,2/25/2002,36.7963,-121.7832,19.10000038,5.71999979,0.409999996,0.0115,0.660000026,18,2,2002,0,Moro Cojo
MCS,Lower Slough,3/26/2002,36.7963,-121.7832,27.04000092,7.869999886,0.079999998,0.0115,0.720000029,18,3,2002,0,Moro Cojo
MCS,Lower Slough,4/29/2002,36.7963,-121.7832,20.20000076,18.38999939,0.860000014,0.0115,0.140000001,18,4,2002,0,Moro Cojo
MCS,Lower Slough,5/20/2002,36.7963,-121.7832,23.64999962,14.15999985,0.100000001,0.45413796,0.310000002,18,5,2002,1,Moro Cojo
MCS,Lower Slough,6/17/2002,36.7963,-121.7832,21.86000061,30.93000031,0.129999995,0.6102,0.059999999,18,6,2002,1,Moro Cojo
MCS,Lower Slough,7/30/2002,36.7963,-121.7832,19.47999954,29.60000038,0.649999976,1.3786,0.540000021,18,7,2002,1,Moro Cojo
MCS,Lower Slough,8/26/2002,36.7963,-121.7832,17.62999916,32.41999817,0.100000001,0.6328,0.50999999,18,8,2002,1,Moro Cojo
MCS,Lower Slough,9/23/2002,36.7963,-121.7832,17.64999962,15.35000038,0.100000001,0.791,0.219999999,18,9,2002,1,Moro Cojo
MCS,Lower Slough,10/28/2002,36.7963,-121.7832,17.45000076,33.86000061,0.119999997,0.2938,0.159999996,18,10,2002,1,Moro Cojo
MCS,Lower Slough,11/18/2002,36.7963,-121.7832,15.05000019,13,0.025,0.113,0.460000008,18,11,2002,0,Moro Cojo
MCS,Lower Slough,1/27/2003,36.7963,-121.7832,14.75,5.28000021,3,0.1356,4.400000095,18,1,2003,0,Moro Cojo
MCS,Lower Slough,2/24/2003,36.7963,-121.7832,14.21000004,19.87999916,0.090000004,0.0678,0.409999996,18,2,2003,0,Moro Cojo
MCS,Lower Slough,3/24/2003,36.7963,-121.7832,20.32999992,18.57999992,0.140000001,0.113,0.819999993,18,3,2003,0,Moro Cojo
MCS,Lower Slough,4/29/2003,36.7963,-121.7832,19.18000031,14.97999954,0.059999999,0.113,0.189999998,18,4,2003,0,Moro Cojo
MCS,Lower Slough,5/19/2003,36.7963,-121.7832,22.70999908,25.71999931,0.150000006,0.2486,0.550000012,18,5,2003,1,Moro Cojo
MCS,Lower Slough,6/30/2003,36.7963,-121.7832,21.95999908,36.66999817,0.100000001,0.2712,0.790000021,18,6,2003,1,Moro Cojo
MCS,Lower Slough,7/20/2003,36.7963,-121.7832,17.56999969,16.81999969,0.100000001,1.13,0.100000001,18,7,2003,1,Moro Cojo
MCS,Lower Slough,8/11/2003,36.7963,-121.7832,24.38999939,36.59000015,0.025,0.2938,0.289999992,18,8,2003,1,Moro Cojo
MCS,Lower Slough,10/27/2003,36.7963,-121.7832,16.34000015,33.77999878,0.025,0.4746,0.059999999,18,10,2003,1,Moro Cojo
MCS,Lower Slough,12/15/2003,36.7963,-121.7832,10.46000004,20.54999924,0.050000001,0.2712,0.180000007,18,12,2003,0,Moro Cojo
MCS,Lower Slough,1/27/2004,36.7963,-121.7832,10.40999985,8.100000381,2.200000048,0.009,2.299999952,18,1,2004,0,Moro Cojo
MCS,Lower Slough,2/23/2004,36.7963,-121.7832,15.15999985,3,0.400000006,0.0226,0.280000001,18,2,2004,0,Moro Cojo
MCS,Lower Slough,3/22/2004,36.7963,-121.7832,19.77000046,11.52999973,0.050000001,0.3164,0.779999971,18,3,2004,0,Moro Cojo
MCS,Lower Slough,5/24/2004,36.7963,-121.7832,17.18000031,32.75,0.079999998,0.9718,0.379999995,18,5,2004,1,Moro Cojo
MCS,Lower Slough,6/28/2004,36.7963,-121.7832,20.30999947,32.13999939,0.209999993,3.4352,0.059999999,18,6,2004,1,Moro Cojo
MCS,Lower Slough,7/19/2004,36.7963,-121.7832,25.12000084,36.47000122,0.159999996,0.9266,0.200000003,18,7,2004,1,Moro Cojo
MCS,Lower Slough,8/23/2004,36.7963,-121.7832,20.60000038,31.71999931,0.05,19.662,0.1,18,8,2004,1,Moro Cojo
MCS,Lower Slough,9/27/2004,36.7963,-121.7832,17.14999962,32.11999893,0.140000001,18.532,0.06,18,9,2004,1,Moro Cojo
MCS,Lower Slough,11/2/2004,36.7963,-121.7832,17.86000061,30.5,0.119999997,1.1978,0.07,18,11,2004,0,Moro Cojo
MCS,Lower Slough,1/31/2005,36.7963,-121.7832,13.18000031,6.010000229,1.04,0.7684,1.609,18,1,2005,0,Moro Cojo
MCS,Lower Slough,3/21/2005,36.7963,-121.7832,15.64999962,11.52999973,0.0756,0.2938,0.279,18,3,2005,0,Moro Cojo
MCS,Lower Slough,4/25/2005,36.7963,-121.7832,20.96999931,11.90999985,0.23,0.7458,1.004,18,4,2005,0,Moro Cojo
MCS,Lower Slough,5/24/2005,36.7963,-121.7832,24.02000046,23.1,0.33,1.6046,0.99,18,5,2005,1,Moro Cojo
MCS,Lower Slough,6/27/2005,36.7963,-121.7832,21.12999916,31.8,0.0445,0.2486,0.408,18,6,2005,1,Moro Cojo
MCS,Lower Slough,7/18/2005,36.7963,-121.7832,22.29999924,33.18,0.103,0.8136,0.377,18,7,2005,1,Moro Cojo
MCS,Lower Slough,8/24/2005,36.7963,-121.7832,17.45000076,30.45,0.1,0.9266,0.1,18,8,2005,1,Moro Cojo
MCS,Lower Slough,9/29/2005,36.7963,-121.7832,19.48999977,33.2,0.09,0.5424,0.165,18,9,2005,1,Moro Cojo
MCS,Lower Slough,11/1/2005,36.7963,-121.7832,14.47999954,32.28,0.065,0.02045,0.14,18,11,2005,0,Moro Cojo
MCS,Lower Slough,12/6/2005,36.7963,-121.7832,11.91666667,31.42333333,0.021666667,0.031713333,0.093,18,12,2005,0,Moro Cojo
MCS,Lower Slough,1/10/2006,36.7963,-121.7832,11.06500006,3.12,1.37,0.7232,1.52,18,1,2006,0,Moro Cojo
MCS,Lower Slough,2/7/2006,36.7963,-121.7832,14.2750001,22.655,0.2155,0.050747948,0.336,18,2,2006,0,Moro Cojo
MCS,Lower Slough,3/7/2006,36.7963,-121.7832,15.55000043,12.9375,0.442,0.0226,0.189,18,3,2006,0,Moro Cojo
MCS,Lower Slough,4/4/2006,36.7963,-121.7832,14.28999996,3.05,1.73,0.2938,1.254,18,4,2006,0,Moro Cojo
MCS,Lower Slough,5/2/2006,36.7963,-121.7832,16.60000038,3.37,0.749,0.16,2.567,18,5,2006,1,Moro Cojo
MCS,Lower Slough,6/6/2006,36.7963,-121.7832,17.94499969,33.21,0.343,0.38,0.179,18,6,2006,1,Moro Cojo
MCS,Lower Slough,7/11/2006,36.7963,-121.7832,17.34000015,34.475,0.0135,0.0075,0.692,18,7,2006,1,Moro Cojo
MCS,Lower Slough,8/1/2006,36.7963,-121.7832,17.63999939,33.08,0.062,0.61,0.061,18,8,2006,1,Moro Cojo
MCS,Lower Slough,9/12/2006,36.7963,-121.7832,NA,NA,0.025,0.45,0.068,18,9,2006,1,Moro Cojo
MCS,Lower Slough,10/10/2006,36.7963,-121.7832,19.01000023,32.2,0.025,0.27,0.079,18,10,2006,1,Moro Cojo
MCS,Lower Slough,11/7/2006,36.7963,-121.7832,17.28499985,32.145,0.0235,0.34,0.154,18,11,2006,0,Moro Cojo
MCS,Lower Slough,12/4/2006,36.7963,-121.7832,15.1766669,NA,0.043,0.38,0.032,18,12,2006,0,Moro Cojo
MCS,Lower Slough,1/8/2007,36.7963,-121.7832,13.55999994,19.625,0.054,0.226,0.037,18,1,2007,0,Moro Cojo
MCS,Lower Slough,2/6/2007,36.7963,-121.7832,14.55999994,30.235,0.059,0.655,0.06,18,2,2007,0,Moro Cojo
MCS,Lower Slough,3/5/2007,36.7963,-121.7832,18.98999977,15.18,0.053,0.836,0.0155,18,3,2007,0,Moro Cojo
MCS,Lower Slough,4/10/2007,36.7963,-121.7832,19.36000061,25.97,0.08,1.537,0.015,18,4,2007,0,Moro Cojo
MCS,Lower Slough,5/7/2007,36.7963,-121.7832,24.95999908,23.53,0.05,0.09,0.015,18,5,2007,1,Moro Cojo
MCS,Lower Slough,8/14/2007,36.7963,-121.7832,23.41499996,37.94,0.0285,0.429,0.01375,18,8,2007,1,Moro Cojo
MCS,Lower Slough,9/11/2007,36.7963,-121.7832,21.20999908,33.55,0.16,0.004,0.06,18,9,2007,1,Moro Cojo
MCS,Lower Slough,10/9/2007,36.7963,-121.7832,16.49666659,29.25,0.112,0.542,0.045,18,10,2007,1,Moro Cojo
MCS,Lower Slough,11/6/2007,36.7963,-121.7832,13.90999985,29.89,0.1,0.004,0.03,18,11,2007,0,Moro Cojo
MCS,Lower Slough,12/10/2007,36.7963,-121.7832,11.71000004,27.51,0.12,0.158,0.0055,18,12,2007,0,Moro Cojo
MCS,Lower Slough,1/8/2008,36.7963,-121.7832,7.174999952,6.13,0.0555,3.909,0.037,18,1,2008,0,Moro Cojo
MCS,Lower Slough,3/4/2008,36.7963,-121.7832,18,8.96,0.3505,0.949,1.3115,18,3,2008,0,Moro Cojo
MCS,Lower Slough,4/15/2008,36.7963,-121.7832,15.70333354,30.81666667,0.359,1.491,0.186,18,4,2008,0,Moro Cojo
MCS,Lower Slough,5/13/2008,36.7963,-121.7832,20.76000023,33.06,0.197,0.972,0.065,18,5,2008,1,Moro Cojo
MCS,Lower Slough,6/3/2008,36.7963,-121.7832,18.78000069,38.12,0.082,0.339,0.049,18,6,2008,1,Moro Cojo
MCS,Lower Slough,7/1/2008,36.7963,-121.7832,20.05999947,34.51,0.171,0.452,0.041,18,7,2008,1,Moro Cojo
MCS,Lower Slough,8/6/2008,36.7963,-121.7832,21.31999969,32.18,0.155,1.446,0.038,18,8,2008,1,Moro Cojo
MCS,Lower Slough,9/9/2008,36.7963,-121.7832,17.60000038,29.53,0.247,2.237,0.081,18,9,2008,1,Moro Cojo
MCS,Lower Slough,10/14/2008,36.7963,-121.7832,16.42000008,36.32,0.032,0.316,0.00975,18,10,2008,1,Moro Cojo
MCS,Lower Slough,11/11/2008,36.7963,-121.7832,17.2675004,35.19,0.0485,0.316,0.01375,18,11,2008,0,Moro Cojo
MCS,Lower Slough,12/9/2008,36.7963,-121.7832,12.63750029,41.53,0.019,0.249,0.00725,18,12,2008,0,Moro Cojo
MCS,Lower Slough,1/6/2009,36.7963,-121.7832,11.35000006,26.76,0.064,1.04,0.015,18,1,2009,0,Moro Cojo
MCS,Lower Slough,2/3/2009,36.7963,-121.7832,13.11500025,20.24,0.027,0.158,0.377,18,2,2009,0,Moro Cojo
MCS,Lower Slough,3/9/2009,36.7963,-121.7832,13.3300004,7.345,0.54,1.356,1.9,18,3,2009,0,Moro Cojo
MCS,Lower Slough,4/7/2009,36.7963,-121.7832,15.8499999,12.65,0.54,0.249,0.94,18,4,2009,0,Moro Cojo
MCS,Lower Slough,5/5/2009,36.7963,-121.7832,21.56499958,30.41,0.16,0.588,NA,18,5,2009,1,Moro Cojo
MCS,Lower Slough,6/2/2009,36.7963,-121.7832,18.13666662,15.45666667,0.54,NA,0.54,18,6,2009,1,Moro Cojo
MCS,Lower Slough,7/7/2009,36.7963,-121.7832,23.26666641,28.24666667,0.08,0.497,0.27,18,7,2009,1,Moro Cojo
MCS,Lower Slough,8/4/2009,36.7963,-121.7832,26.10000038,34.29,0.23,0.723,0.05,18,8,2009,1,Moro Cojo
MCS,Lower Slough,9/1/2009,36.7963,-121.7832,22.29000092,38.8,0.08,0.068,0.06,18,9,2009,1,Moro Cojo
MCS,Lower Slough,10/5/2009,36.7963,-121.7832,18.12000084,36.95,0.09,0.158,0.0055,18,10,2009,1,Moro Cojo
MCS,Lower Slough,11/10/2009,36.7963,-121.7832,14.5,21.54,0.26,0.655306452,0.4507,18,11,2009,0,Moro Cojo
MCS,Lower Slough,12/15/2009,36.7963,-121.7832,11.64999962,30.71,0.08,0.067790323,1.8,18,12,2009,0,Moro Cojo
MCS,Lower Slough,1/12/2010,36.7963,-121.7832,13.43999958,19.345,0.13,0.004,0.26,18,1,2010,0,Moro Cojo
MCS,Lower Slough,2/2/2010,36.7963,-121.7832,13.58666674,2.393333333,2.3,0.926318336,12,18,2,2010,0,Moro Cojo
MCS,Lower Slough,3/9/2010,36.7963,-121.7832,12.40333303,0.67,1.1,0.338896952,7.5,18,3,2010,0,Moro Cojo
MCS,Lower Slough,4/6/2010,36.7963,-121.7832,16.55999947,2.24,1.5,1.807450411,0.76,18,4,2010,0,Moro Cojo
MCS,Lower Slough,5/4/2010,36.7963,-121.7832,19.40399971,5.888,0.07,0.004,0.54,18,5,2010,1,Moro Cojo
MCS,Lower Slough,6/8/2010,36.7963,-121.7832,24.80333265,31.43666667,0.35,0,0.16,18,6,2010,1,Moro Cojo
MCS,Lower Slough,7/6/2010,36.7963,-121.7832,17.66666667,30.61,0.24,0.587421384,0.12,18,7,2010,1,Moro Cojo
MCS,Lower Slough,8/10/2010,36.7963,-121.7832,20.10000038,24.01,0.08,5.851620706,0.94,18,8,2010,1,Moro Cojo
MCS,Lower Slough,9/7/2010,36.7963,-121.7832,19.61000061,22.41,0.023333333,0,0.78,18,9,2010,1,Moro Cojo
MCS,Lower Slough,10/5/2010,36.7963,-121.7832,17.86750031,31.1225,0.0095,0.971504596,0.4,18,10,2010,1,Moro Cojo
MCS,Lower Slough,11/2/2010,36.7963,-121.7832,18.53499985,29.43,0.04,1.004,0.16,18,11,2010,0,Moro Cojo
MCS,Lower Slough,12/14/2010,36.7963,-121.7832,12.34000015,15.57333333,0.035,0.248524432,0.52,18,12,2010,0,Moro Cojo
MCS,Lower Slough,1/11/2011,36.7963,-121.7832,7.11500001,5.24,1.25,0.497048863,2.1,18,1,2011,0,Moro Cojo
MCS,Lower Slough,2/1/2011,36.7963,-121.7832,16.46666654,9.433333333,0.345,0.655200774,0.72,18,2,2011,0,Moro Cojo
MCS,Lower Slough,3/1/2011,36.7963,-121.7832,13.28666655,3.04,1.1,1.762264151,6,18,3,2011,0,Moro Cojo
MCS,Lower Slough,4/5/2011,36.7963,-121.7832,21.80333265,1.173333333,1.2,0.211245767,2.027866667,18,4,2011,0,Moro Cojo
MCS,Lower Slough,5/3/2011,36.7963,-121.7832,26.59000015,11.98,0.045,1.53633285,0.53,18,5,2011,1,Moro Cojo
MCS,Lower Slough,6/7/2011,36.7963,-121.7832,16.94666672,21.46333333,0.055,NA,0.31,18,6,2011,1,Moro Cojo
MCS,Lower Slough,7/12/2011,36.7963,-121.7832,21.7166659,32.35,0.0095,0.768166425,0.3,18,7,2011,1,Moro Cojo
MCS,Lower Slough,8/9/2011,36.7963,-121.7832,18.51000023,21.5,0.03,0.768166425,0.7,18,8,2011,1,Moro Cojo
MCS,Lower Slough,9/13/2011,36.7963,-121.7832,23.01666705,33.5,0.075,0.06777939,0.14,18,9,2011,1,Moro Cojo
MCS,Lower Slough,10/4/2011,36.7963,-121.7832,19.1766669,32.52666667,0.019,0.553531688,0.35,18,10,2011,1,Moro Cojo
MCS,Lower Slough,11/8/2011,36.7963,-121.7832,NA,NA,0.21,0.355,0.17,18,11,2011,0,Moro Cojo
MCS,Lower Slough,12/6/2011,36.7963,-121.7832,10.60666656,29.30333333,0.115,2.586913401,0.03,18,12,2011,0,Moro Cojo
MCS,Lower Slough,1/10/2012,36.7963,-121.7832,14.3766667,29.17333333,0.27,0.451862603,0.0055,18,1,2012,0,Moro Cojo
MCS,Lower Slough,2/14/2012,36.7963,-121.7832,7.25,19.11,0.06,0.248524432,0.0055,18,2,2012,0,Moro Cojo
MCS,Lower Slough,4/3/2012,36.7963,-121.7832,19.17000008,6.71,0.42,0.04518626,0.59,18,4,2012,0,Moro Cojo
MCS,Lower Slough,5/1/2012,36.7963,-121.7832,21.5466671,17.17666667,0.019,0.429269473,1.311,18,5,2012,1,Moro Cojo
MCS,Lower Slough,6/12/2012,36.7963,-121.7832,17.42333349,32.04666667,0.26,0.451862603,0.16,18,6,2012,1,Moro Cojo
MCS,Lower Slough,7/10/2012,36.7963,-121.7832,18.75666682,32.79333333,0.18,0.248524432,0.21,18,7,2012,1,Moro Cojo
MCS,Lower Slough,8/7/2012,36.7963,-121.7832,18.39999962,32.73333333,0.0095,0.429269473,0.21,18,8,2012,1,Moro Cojo
MCS,Lower Slough,9/11/2012,36.7963,-121.7832,19.75333341,30.08666667,0.48,1.378180939,0.19,18,9,2012,1,Moro Cojo
MCS,Lower Slough,10/9/2012,36.7963,-121.7832,22.93000031,34.37666667,0.0095,0.293710692,0.11,18,10,2012,1,Moro Cojo
MCS,Lower Slough,11/13/2012,36.7963,-121.7832,15.60666656,32.38666667,0.0095,0.04518626,0.05,18,11,2012,0,Moro Cojo
